prompt_id,source_file,source_group,module_key,task_type,activity_type,prompt_text,expected_text,accepted_answers,difficulty,points,is_active,is_mastery_item,expected_phonemes,initial_phoneme,vowel_phonemes,final_phoneme,phoneme_pattern,skill_tag,error_focus,metadata,item_text_type,phoneme_count,syllable_estimate,has_cmudict_match,cmudict_missing_words,skill_group,target_position,target_phoneme,target_grapheme,word_family,rime_unit,onset_unit,enrichment_warnings,needs_manual_review,difficulty_score,difficulty_level,difficulty_factors,adaptive_bucket,recommended_for_error_type,remediation_priority,practice_role,mastery_candidate,review_candidate,min_required_attempts,cooldown_group,enrichment_status,word_count,sentence_length_bucket,fluency_metric_rule,target_read_time_seconds,min_fluent_time_seconds,max_fluent_time_seconds,target_wcpm,min_expected_wcpm,max_expected_wcpm,pace_feedback_rule,pace_mastery_required
M2-WF010,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_family_drill,Map,map,map,easy,1.0,True,False,"M AE P",M,AE,P,CVC,CVC_short_a_an_ap_ag,vowel_sound,"{""id"":""M2-WF010"",""module_key"":""module_2"",""activity_type"":""word_family_drill"",""sequence"":60,""display_text"":""map"",""expected_answer"":""map"",""lesson_step"":""word_family_pattern"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""map"",""word_family"":""ap"",""family_group"":""short_a_an_ap_ag"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,ap_family,ap,m,,False,0.196,very_easy,"{'word_family_pattern': 'short_a_an_ap_ag', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_a_an_ap_ag,ok,,,,,,,,,,,
M2-WF011,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_family_drill,Bed,bed,bed,easy,1.0,True,False,"B EH D",B,EH,D,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-WF011"",""module_key"":""module_2"",""activity_type"":""word_family_drill"",""sequence"":61,""display_text"":""bed"",""expected_answer"":""bed"",""lesson_step"":""word_family_pattern"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""bed"",""word_family"":""ed"",""family_group"":""short_e"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,ed_family,ed,b,,False,0.196,very_easy,"{'word_family_pattern': 'short_e', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_e,ok,,,,,,,,,,,
M2-WF012,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_family_drill,Red,red,red,easy,1.0,True,False,"R EH D",R,EH,D,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-WF012"",""module_key"":""module_2"",""activity_type"":""word_family_drill"",""sequence"":62,""display_text"":""red"",""expected_answer"":""red"",""lesson_step"":""word_family_pattern"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""red"",""word_family"":""ed"",""family_group"":""short_e"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,ed_family,ed,r,,False,0.196,very_easy,"{'word_family_pattern': 'short_e', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_e,ok,,,,,,,,,,,
M2-WF013,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_family_drill,Fed,fed,fed,easy,1.0,True,False,"F EH D",F,EH,D,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-WF013"",""module_key"":""module_2"",""activity_type"":""word_family_drill"",""sequence"":63,""display_text"":""fed"",""expected_answer"":""fed"",""lesson_step"":""word_family_pattern"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""fed"",""word_family"":""ed"",""family_group"":""short_e"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,ed_family,ed,f,,False,0.196,very_easy,"{'word_family_pattern': 'short_e', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_e,ok,,,,,,,,,,,
M2-WF014,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_family_drill,Hen,hen,hen,easy,1.0,True,False,"HH EH N",HH,EH,N,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-WF014"",""module_key"":""module_2"",""activity_type"":""word_family_drill"",""sequence"":64,""display_text"":""hen"",""expected_answer"":""hen"",""lesson_step"":""word_family_pattern"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""hen"",""word_family"":""en"",""family_group"":""short_e"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,en_family,en,h,,False,0.196,very_easy,"{'word_family_pattern': 'short_e', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_e,ok,,,,,,,,,,,
M2-WF015,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_family_drill,Ten,ten,ten,easy,1.0,True,False,"T EH N",T,EH,N,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-WF015"",""module_key"":""module_2"",""activity_type"":""word_family_drill"",""sequence"":65,""display_text"":""ten"",""expected_answer"":""ten"",""lesson_step"":""word_family_pattern"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""ten"",""word_family"":""en"",""family_group"":""short_e"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,en_family,en,t,,False,0.196,very_easy,"{'word_family_pattern': 'short_e', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_e,ok,,,,,,,,,,,
M2-WF016,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_family_drill,Pin,pin,pin,easy,1.0,True,False,"P IH N",P,IH,N,CVC,CVC_short_i,vowel_sound,"{""id"":""M2-WF016"",""module_key"":""module_2"",""activity_type"":""word_family_drill"",""sequence"":66,""display_text"":""pin"",""expected_answer"":""pin"",""lesson_step"":""word_family_pattern"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""pin"",""word_family"":""in"",""family_group"":""short_i"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,in_family,in,p,,False,0.196,very_easy,"{'word_family_pattern': 'short_i', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_i,ok,,,,,,,,,,,
M2-WF017,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_family_drill,Bin,bin,bin,easy,1.0,True,False,"B IH N",B,IH,N,CVC,CVC_short_i,vowel_sound,"{""id"":""M2-WF017"",""module_key"":""module_2"",""activity_type"":""word_family_drill"",""sequence"":67,""display_text"":""bin"",""expected_answer"":""bin"",""lesson_step"":""word_family_pattern"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""bin"",""word_family"":""in"",""family_group"":""short_i"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,in_family,in,b,,False,0.196,very_easy,"{'word_family_pattern': 'short_i', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_i,ok,,,,,,,,,,,
M2-WF018,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_family_drill,Fin,fin,fin,easy,1.0,True,False,"F IH N",F,IH,N,CVC,CVC_short_i,vowel_sound,"{""id"":""M2-WF018"",""module_key"":""module_2"",""activity_type"":""word_family_drill"",""sequence"":68,""display_text"":""fin"",""expected_answer"":""fin"",""lesson_step"":""word_family_pattern"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""fin"",""word_family"":""in"",""family_group"":""short_i"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,in_family,in,f,,False,0.196,very_easy,"{'word_family_pattern': 'short_i', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_i,ok,,,,,,,,,,,
M2-WF019,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_family_drill,Win,win,win,easy,1.0,True,False,"W IH N",W,IH,N,CVC,CVC_short_i,vowel_sound,"{""id"":""M2-WF019"",""module_key"":""module_2"",""activity_type"":""word_family_drill"",""sequence"":69,""display_text"":""win"",""expected_answer"":""win"",""lesson_step"":""word_family_pattern"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""win"",""word_family"":""in"",""family_group"":""short_i"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,in_family,in,w,,False,0.196,very_easy,"{'word_family_pattern': 'short_i', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_i,ok,,,,,,,,,,,
M2-WF020,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_family_drill,Sit,sit,sit,easy,1.0,True,False,"S IH T",S,IH,T,CVC,CVC_short_i,vowel_sound,"{""id"":""M2-WF020"",""module_key"":""module_2"",""activity_type"":""word_family_drill"",""sequence"":70,""display_text"":""sit"",""expected_answer"":""sit"",""lesson_step"":""word_family_pattern"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""sit"",""word_family"":""it"",""family_group"":""short_i"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,it_family,it,s,,False,0.196,very_easy,"{'word_family_pattern': 'short_i', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_i,ok,,,,,,,,,,,
M2-WF021,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_family_drill,Dog,dog,dog,easy,1.0,True,False,"D AO G",D,AO,G,CVC,CVC_short_o,vowel_sound,"{""id"":""M2-WF021"",""module_key"":""module_2"",""activity_type"":""word_family_drill"",""sequence"":71,""display_text"":""dog"",""expected_answer"":""dog"",""lesson_step"":""word_family_pattern"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""dog"",""word_family"":""og"",""family_group"":""short_o"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AO,o,og_family,og,d,,False,0.196,very_easy,"{'word_family_pattern': 'short_o', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_o,ok,,,,,,,,,,,
