prompt_id,source_file,source_group,module_key,task_type,activity_type,prompt_text,expected_text,accepted_answers,difficulty,points,is_active,is_mastery_item,expected_phonemes,initial_phoneme,vowel_phonemes,final_phoneme,phoneme_pattern,skill_tag,error_focus,metadata,item_text_type,phoneme_count,syllable_estimate,has_cmudict_match,cmudict_missing_words,skill_group,target_position,target_phoneme,target_grapheme,word_family,rime_unit,onset_unit,enrichment_warnings,needs_manual_review,difficulty_score,difficulty_level,difficulty_factors,adaptive_bucket,recommended_for_error_type,remediation_priority,practice_role,mastery_candidate,review_candidate,min_required_attempts,cooldown_group,enrichment_status,word_count,sentence_length_bucket,fluency_metric_rule,target_read_time_seconds,min_fluent_time_seconds,max_fluent_time_seconds,target_wcpm,min_expected_wcpm,max_expected_wcpm,pace_feedback_rule,pace_mastery_required
M1-SL026,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,see_letter_say_sound,Zz,Z,Z|z|Zz|zzz,easy,1.0,False,False,Z,Z,,,C,letter_sound,initial_consonant,"{""id"":""M1-SL026"",""module_key"":""module_1"",""activity_type"":""see_letter_say_sound"",""sequence"":52,""display_text"":""Zz"",""expected_answer"":""Z"",""lesson_step"":""core"",""mastery_tracking"":false,""mastery_weight"":1.0,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""zip"",""display_grapheme"":""Zz"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""zzz"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":0,""mastery_candidate"":false,""inactive_reason"":""ASR-hard isolated letter; P/D/B/Z are easily confused or rejected by current ASR."",""asr_hard_letter"":true,""use_for_live_scoring"":false,""recommended_use"":""Keep inactive until ASR model improves or letter-specific fallback scorer exists.""}",letter_pair,1,1,False,,letter_sound,initial,Z,Zz,,,Z,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,inactive_asr_hard_reference,False,False,1,letter_sound:Z,inactive_asr_hard_letter,,,,,,,,,,,
M1-ML001,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,match_sound_to_letter,Aa,A,"A|a|Aa|short a|shorta",easy,1.0,True,False,AE,,AE,,V,letter_sound,vowel_sound,"{""id"":""M1-ML001"",""module_key"":""module_1"",""activity_type"":""match_sound_to_letter"",""sequence"":53,""display_text"":""Aa"",""expected_answer"":""A"",""lesson_step"":""recognition"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""apple"",""display_grapheme"":""Aa"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""short a"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true}",letter_pair,1,1,False,,letter_sound,vowel,AE,Aa,,,A,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'vowel_sound', 'source_difficulty': 0.25}",vowel_sound_easy,vowel_error,medium,practice,True,True,1,letter_sound:A,ok,,,,,,,,,,,
M1-ML002,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,match_sound_to_letter,Bb,B,B|b|Bb|buh,easy,1.0,False,False,B,B,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML002"",""module_key"":""module_1"",""activity_type"":""match_sound_to_letter"",""sequence"":54,""display_text"":""Bb"",""expected_answer"":""B"",""lesson_step"":""recognition"",""mastery_tracking"":false,""mastery_weight"":1.0,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""bag"",""display_grapheme"":""Bb"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""buh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":0,""mastery_candidate"":false,""inactive_reason"":""ASR-hard isolated letter; P/D/B/Z are easily confused or rejected by current ASR."",""asr_hard_letter"":true,""use_for_live_scoring"":false,""recommended_use"":""Keep inactive until ASR model improves or letter-specific fallback scorer exists.""}",letter_pair,1,1,False,,letter_sound,initial,B,Bb,,,B,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,inactive_asr_hard_reference,False,False,1,letter_sound:B,inactive_asr_hard_letter,,,,,,,,,,,
M1-ML003,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,match_sound_to_letter,Cc,C,C|c|Cc|kuh,easy,1.0,True,False,K,K,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML003"",""module_key"":""module_1"",""activity_type"":""match_sound_to_letter"",""sequence"":55,""display_text"":""Cc"",""expected_answer"":""C"",""lesson_step"":""recognition"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""cat"",""display_grapheme"":""Cc"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""kuh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true}",letter_pair,1,1,False,,letter_sound,initial,K,Cc,,,C,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:C,ok,,,,,,,,,,,
M1-ML004,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,match_sound_to_letter,Dd,D,D|d|Dd|duh,easy,1.0,False,False,D,D,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML004"",""module_key"":""module_1"",""activity_type"":""match_sound_to_letter"",""sequence"":56,""display_text"":""Dd"",""expected_answer"":""D"",""lesson_step"":""recognition"",""mastery_tracking"":false,""mastery_weight"":1.0,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""dog"",""display_grapheme"":""Dd"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""duh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":0,""mastery_candidate"":false,""inactive_reason"":""ASR-hard isolated letter; P/D/B/Z are easily confused or rejected by current ASR."",""asr_hard_letter"":true,""use_for_live_scoring"":false,""recommended_use"":""Keep inactive until ASR model improves or letter-specific fallback scorer exists.""}",letter_pair,1,1,False,,letter_sound,initial,D,Dd,,,D,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,inactive_asr_hard_reference,False,False,1,letter_sound:D,inactive_asr_hard_letter,,,,,,,,,,,
M1-ML005,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,match_sound_to_letter,Ee,E,"E|e|Ee|short e|shorte",easy,1.0,True,False,EH,,EH,,V,letter_sound,vowel_sound,"{""id"":""M1-ML005"",""module_key"":""module_1"",""activity_type"":""match_sound_to_letter"",""sequence"":57,""display_text"":""Ee"",""expected_answer"":""E"",""lesson_step"":""recognition"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""egg"",""display_grapheme"":""Ee"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""short e"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true}",letter_pair,1,1,False,,letter_sound,vowel,EH,Ee,,,E,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'vowel_sound', 'source_difficulty': 0.25}",vowel_sound_easy,vowel_error,medium,practice,True,True,1,letter_sound:E,ok,,,,,,,,,,,
M1-ML006,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,match_sound_to_letter,Ff,F,F|f|Ff|fff,easy,1.0,True,False,F,F,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML006"",""module_key"":""module_1"",""activity_type"":""match_sound_to_letter"",""sequence"":58,""display_text"":""Ff"",""expected_answer"":""F"",""lesson_step"":""recognition"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""fan"",""display_grapheme"":""Ff"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""fff"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true}",letter_pair,1,1,False,,letter_sound,initial,F,Ff,,,F,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:F,ok,,,,,,,,,,,
M1-ML007,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,match_sound_to_letter,Gg,G,G|g|Gg|guh,easy,1.0,True,False,G,G,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML007"",""module_key"":""module_1"",""activity_type"":""match_sound_to_letter"",""sequence"":59,""display_text"":""Gg"",""expected_answer"":""G"",""lesson_step"":""recognition"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""gum"",""display_grapheme"":""Gg"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""guh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true}",letter_pair,1,1,False,,letter_sound,initial,G,Gg,,,G,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:G,ok,,,,,,,,,,,
M1-ML008,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,match_sound_to_letter,Hh,H,H|h|Hh|huh,easy,1.0,True,False,HH,HH,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML008"",""module_key"":""module_1"",""activity_type"":""match_sound_to_letter"",""sequence"":60,""display_text"":""Hh"",""expected_answer"":""H"",""lesson_step"":""recognition"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""hat"",""display_grapheme"":""Hh"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""huh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true}",letter_pair,1,1,False,,letter_sound,initial,HH,Hh,,,H,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:H,ok,,,,,,,,,,,
M1-ML009,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,match_sound_to_letter,Ii,I,"I|i|Ii|short i|shorti",easy,1.0,True,False,IH,,IH,,V,letter_sound,vowel_sound,"{""id"":""M1-ML009"",""module_key"":""module_1"",""activity_type"":""match_sound_to_letter"",""sequence"":61,""display_text"":""Ii"",""expected_answer"":""I"",""lesson_step"":""recognition"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""itch"",""display_grapheme"":""Ii"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""short i"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true}",letter_pair,1,1,False,,letter_sound,vowel,IH,Ii,,,I,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'vowel_sound', 'source_difficulty': 0.25}",vowel_sound_easy,vowel_error,medium,practice,True,True,1,letter_sound:I,ok,,,,,,,,,,,
M1-ML010,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,match_sound_to_letter,Jj,J,J|j|Jj|juh,easy,1.0,True,False,JH,JH,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML010"",""module_key"":""module_1"",""activity_type"":""match_sound_to_letter"",""sequence"":62,""display_text"":""Jj"",""expected_answer"":""J"",""lesson_step"":""recognition"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""jam"",""display_grapheme"":""Jj"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""juh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true}",letter_pair,1,1,False,,letter_sound,initial,JH,Jj,,,J,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:J,ok,,,,,,,,,,,
M1-ML011,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,match_sound_to_letter,Kk,K,K|k|Kk|kuh,easy,1.0,True,False,K,K,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML011"",""module_key"":""module_1"",""activity_type"":""match_sound_to_letter"",""sequence"":63,""display_text"":""Kk"",""expected_answer"":""K"",""lesson_step"":""recognition"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""kid"",""display_grapheme"":""Kk"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""kuh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true}",letter_pair,1,1,False,,letter_sound,initial,K,Kk,,,K,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:K,ok,,,,,,,,,,,
M1-ML012,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,match_sound_to_letter,Ll,L,L|l|Ll|lll,easy,1.0,True,False,L,L,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML012"",""module_key"":""module_1"",""activity_type"":""match_sound_to_letter"",""sequence"":64,""display_text"":""Ll"",""expected_answer"":""L"",""lesson_step"":""recognition"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""lid"",""display_grapheme"":""Ll"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""lll"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true}",letter_pair,1,1,False,,letter_sound,initial,L,Ll,,,L,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:L,ok,,,,,,,,,,,
